id,slot_id,customer_id,booking_time,original_price,discount_percentage,discount_amount,final_price,duration_minutes,status,created_at
9843,27345,178,2026-08-07 14:00:00+05:30,1000.0,15.0,150.0,850.0,180,COMPLETED,2026-08-07 14:00:00+05:30
9844,27352,137,2026-08-09 15:00:00+05:30,1500.0,0.0,0.0,1500.0,60,COMPLETED,2026-08-09 15:00:00+05:30
9845,27353,127,2026-08-09 23:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-08-09 23:00:00+05:30
9846,27355,176,2026-08-09 14:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-09 14:00:00+05:30
9847,27361,146,2026-08-09 09:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-09 09:00:00+05:30
9848,27364,170,2026-08-10 08:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-10 08:00:00+05:30
9849,27368,137,2026-08-09 04:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-09 04:00:00+05:30
9850,27369,171,2026-08-09 22:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-09 22:00:00+05:30
9851,27370,135,2026-08-08 00:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-08 00:00:00+05:30
9852,27380,160,2026-08-10 06:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-10 06:00:00+05:30
9853,27381,160,2026-08-08 11:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-08 11:00:00+05:30
9854,27382,146,2026-08-08 05:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-08 05:00:00+05:30
9855,27383,131,2026-08-09 00:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-09 00:00:00+05:30
9856,27387,27,2026-08-11 01:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-08-11 01:00:00+05:30
9857,27395,19,2026-08-11 10:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-11 10:00:00+05:30
9858,27397,19,2026-08-09 08:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-09 08:00:00+05:30
9859,27398,24,2026-08-11 21:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-08-11 21:00:00+05:30
9860,27402,25,2026-08-09 08:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-09 08:00:00+05:30
9861,27406,50,2026-08-11 03:00:00+05:30,1000.0,15.0,150.0,850.0,60,COMPLETED,2026-08-11 03:00:00+05:30
9862,27408,7,2026-08-10 11:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-08-10 11:00:00+05:30
9863,27411,18,2026-08-11 11:00:00+05:30,1500.0,5.0,75.0,1425.0,120,COMPLETED,2026-08-11 11:00:00+05:30
9864,27419,27,2026-08-10 11:00:00+05:30,400.0,0.0,0.0,400.0,60,CANCELLED,2026-08-10 11:00:00+05:30
9865,27423,49,2026-08-09 03:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-09 03:00:00+05:30
9866,27425,7,2026-08-10 12:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-10 12:00:00+05:30
9867,27429,1,2026-08-10 00:00:00+05:30,700.0,0.0,0.0,700.0,60,CANCELLED,2026-08-10 00:00:00+05:30
9868,27436,55,2026-08-09 01:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-09 01:00:00+05:30
9869,27437,42,2026-08-09 08:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-09 08:00:00+05:30
9870,27438,15,2026-08-11 19:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-11 19:00:00+05:30
9871,27439,15,2026-08-09 07:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-09 07:00:00+05:30
9872,27444,119,2026-08-10 18:00:00+05:30,800.0,0.0,0.0,800.0,120,COMPLETED,2026-08-10 18:00:00+05:30
9873,27450,107,2026-08-10 04:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-10 04:00:00+05:30
9874,27452,63,2026-08-09 05:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-09 05:00:00+05:30
9875,27453,68,2026-08-10 09:00:00+05:30,1200.0,0.0,0.0,1200.0,60,CANCELLED,2026-08-10 09:00:00+05:30
9876,27465,62,2026-08-10 03:00:00+05:30,1500.0,0.0,0.0,1500.0,60,COMPLETED,2026-08-10 03:00:00+05:30
9877,27468,82,2026-08-10 06:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-10 06:00:00+05:30
9878,27476,116,2026-08-09 03:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-09 03:00:00+05:30
9879,27481,105,2026-08-08 22:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-08 22:00:00+05:30
9880,27484,83,2026-08-09 23:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-08-09 23:00:00+05:30
9881,27486,66,2026-08-10 19:00:00+05:30,700.0,0.0,0.0,700.0,120,COMPLETED,2026-08-10 19:00:00+05:30
9882,27493,103,2026-08-11 09:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-11 09:00:00+05:30
9883,27496,115,2026-08-09 03:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-09 03:00:00+05:30
9884,27499,124,2026-08-11 10:00:00+05:30,800.0,0.0,0.0,800.0,120,COMPLETED,2026-08-11 10:00:00+05:30
9885,27503,143,2026-08-10 10:00:00+05:30,800.0,0.0,0.0,800.0,120,COMPLETED,2026-08-10 10:00:00+05:30
9886,27506,172,2026-08-11 14:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-11 14:00:00+05:30
9887,27507,151,2026-08-09 09:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-08-09 09:00:00+05:30
9888,27508,169,2026-08-11 03:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-11 03:00:00+05:30
9889,27509,139,2026-08-10 19:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-08-10 19:00:00+05:30
9890,27510,147,2026-08-09 13:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-09 13:00:00+05:30
9891,27517,172,2026-08-10 10:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-08-10 10:00:00+05:30
9892,27520,132,2026-08-09 12:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-08-09 12:00:00+05:30
9893,27522,173,2026-08-11 18:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-08-11 18:00:00+05:30
9894,27523,177,2026-08-11 14:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-08-11 14:00:00+05:30
9895,27524,127,2026-08-11 21:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-11 21:00:00+05:30
9896,27526,170,2026-08-08 09:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-08 09:00:00+05:30
9897,27530,133,2026-08-10 04:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-10 04:00:00+05:30
9898,27532,145,2026-08-08 21:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-08 21:00:00+05:30
9899,27535,162,2026-08-11 04:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-11 04:00:00+05:30
9900,27536,163,2026-08-10 06:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-10 06:00:00+05:30
9901,27549,143,2026-08-10 20:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-10 20:00:00+05:30
9902,27552,163,2026-08-10 22:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-10 22:00:00+05:30
9903,27557,9,2026-08-10 03:00:00+05:30,800.0,0.0,0.0,800.0,120,COMPLETED,2026-08-10 03:00:00+05:30
9904,27558,9,2026-08-10 07:00:00+05:30,800.0,5.0,40.0,760.0,120,COMPLETED,2026-08-10 07:00:00+05:30
9905,27562,52,2026-08-10 12:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-10 12:00:00+05:30
9906,27563,58,2026-08-10 19:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-10 19:00:00+05:30
9907,27564,22,2026-08-11 14:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-11 14:00:00+05:30
9908,27565,13,2026-08-10 03:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-08-10 03:00:00+05:30
9909,27582,13,2026-08-10 15:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-10 15:00:00+05:30
9910,27586,45,2026-08-12 06:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-12 06:00:00+05:30
9911,27590,41,2026-08-10 15:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-10 15:00:00+05:30
9912,27592,43,2026-08-11 22:00:00+05:30,600.0,0.0,0.0,600.0,60,CANCELLED,2026-08-11 22:00:00+05:30
9913,27593,55,2026-08-11 18:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-11 18:00:00+05:30
9914,27604,22,2026-08-12 14:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-12 14:00:00+05:30
9915,27606,14,2026-08-10 03:00:00+05:30,1000.0,0.0,0.0,1000.0,120,CANCELLED,2026-08-10 03:00:00+05:30
9916,27607,52,2026-08-11 05:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-11 05:00:00+05:30
9917,27608,49,2026-08-10 17:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-10 17:00:00+05:30
9918,27618,77,2026-08-11 17:00:00+05:30,1200.0,10.0,120.0,1080.0,60,COMPLETED,2026-08-11 17:00:00+05:30
9919,27621,115,2026-08-10 02:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-10 02:00:00+05:30
9920,27629,79,2026-08-12 06:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-12 06:00:00+05:30
9921,27632,117,2026-08-10 20:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-10 20:00:00+05:30
9922,27633,62,2026-08-12 02:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-12 02:00:00+05:30
9923,27638,106,2026-08-10 04:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-10 04:00:00+05:30
9924,27640,61,2026-08-10 02:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-10 02:00:00+05:30
9925,27647,73,2026-08-11 23:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-11 23:00:00+05:30
9926,27649,95,2026-08-12 08:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-12 08:00:00+05:30
9927,27650,96,2026-08-10 02:00:00+05:30,600.0,5.0,30.0,570.0,60,COMPLETED,2026-08-10 02:00:00+05:30
9928,27660,79,2026-08-10 09:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-10 09:00:00+05:30
9929,27662,91,2026-08-12 00:00:00+05:30,1000.0,0.0,0.0,1000.0,60,CANCELLED,2026-08-12 00:00:00+05:30
9930,27665,144,2026-08-11 03:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-08-11 03:00:00+05:30
9931,27666,174,2026-08-09 10:00:00+05:30,800.0,0.0,0.0,800.0,120,COMPLETED,2026-08-09 10:00:00+05:30
9932,27671,179,2026-08-10 09:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-08-10 09:00:00+05:30
9933,27674,125,2026-08-12 04:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-08-12 04:00:00+05:30
9934,27675,179,2026-08-11 20:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-11 20:00:00+05:30
9935,27677,158,2026-08-11 11:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-11 11:00:00+05:30
9936,27678,142,2026-08-10 22:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-10 22:00:00+05:30
9937,27683,128,2026-08-10 15:00:00+05:30,1000.0,0.0,0.0,1000.0,60,CANCELLED,2026-08-10 15:00:00+05:30
9938,27689,166,2026-08-10 21:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-10 21:00:00+05:30
9939,27699,144,2026-08-11 04:00:00+05:30,400.0,10.0,40.0,360.0,60,COMPLETED,2026-08-11 04:00:00+05:30
9940,27702,156,2026-08-10 03:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-10 03:00:00+05:30
9941,27703,169,2026-08-12 18:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-12 18:00:00+05:30
9942,27704,154,2026-08-11 14:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-11 14:00:00+05:30
9943,27705,134,2026-08-11 13:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-11 13:00:00+05:30
9944,27706,179,2026-08-11 08:00:00+05:30,600.0,0.0,0.0,600.0,60,CANCELLED,2026-08-11 08:00:00+05:30
9945,27714,140,2026-08-12 12:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-08-12 12:00:00+05:30
9946,27717,139,2026-08-10 07:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-10 07:00:00+05:30
9947,27718,153,2026-08-11 08:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-11 08:00:00+05:30
9948,27719,161,2026-08-10 13:00:00+05:30,1000.0,0.0,0.0,1000.0,120,CANCELLED,2026-08-10 13:00:00+05:30
9949,27720,122,2026-08-12 06:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-12 06:00:00+05:30
9950,27730,54,2026-08-12 14:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-12 14:00:00+05:30
9951,27731,4,2026-08-13 00:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-13 00:00:00+05:30
9952,27732,37,2026-08-12 23:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-12 23:00:00+05:30
9953,27733,19,2026-08-11 10:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-11 10:00:00+05:30
9954,27736,34,2026-08-12 19:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-12 19:00:00+05:30
9955,27743,57,2026-08-13 01:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-08-13 01:00:00+05:30
9956,27744,34,2026-08-12 14:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-08-12 14:00:00+05:30
9957,27750,14,2026-08-13 04:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-13 04:00:00+05:30
9958,27754,40,2026-08-10 15:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-10 15:00:00+05:30
9959,27759,8,2026-08-13 06:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-13 06:00:00+05:30
9960,27760,53,2026-08-13 04:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-13 04:00:00+05:30
9961,27761,28,2026-08-12 16:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-12 16:00:00+05:30
9962,27771,13,2026-08-13 03:00:00+05:30,700.0,10.0,70.0,630.0,60,COMPLETED,2026-08-13 03:00:00+05:30
9963,27772,52,2026-08-10 18:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-10 18:00:00+05:30
9964,27775,60,2026-08-12 06:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-12 06:00:00+05:30
9965,27776,47,2026-08-13 11:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-13 11:00:00+05:30
9966,27781,86,2026-08-11 01:00:00+05:30,800.0,0.0,0.0,800.0,120,CANCELLED,2026-08-11 01:00:00+05:30
9967,27787,75,2026-08-13 06:00:00+05:30,1200.0,0.0,0.0,1200.0,60,CANCELLED,2026-08-13 06:00:00+05:30
9968,27788,114,2026-08-13 02:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-13 02:00:00+05:30
9969,27794,116,2026-08-13 05:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-13 05:00:00+05:30
9970,27801,62,2026-08-11 11:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-11 11:00:00+05:30
9971,27802,79,2026-08-11 12:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-08-11 12:00:00+05:30
9972,27811,120,2026-08-12 00:00:00+05:30,400.0,0.0,0.0,400.0,60,CANCELLED,2026-08-12 00:00:00+05:30
9973,27812,73,2026-08-13 14:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-13 14:00:00+05:30
9974,27816,74,2026-08-12 07:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-12 07:00:00+05:30
9975,27817,89,2026-08-12 15:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-12 15:00:00+05:30
9976,27822,91,2026-08-11 04:00:00+05:30,700.0,0.0,0.0,700.0,120,COMPLETED,2026-08-11 04:00:00+05:30
9977,27836,130,2026-08-11 01:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-08-11 01:00:00+05:30
9978,27844,165,2026-08-11 03:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-08-11 03:00:00+05:30
9979,27846,144,2026-08-10 21:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-10 21:00:00+05:30
9980,27849,172,2026-08-12 09:00:00+05:30,1000.0,0.0,0.0,1000.0,60,CANCELLED,2026-08-12 09:00:00+05:30
9981,27856,159,2026-08-13 17:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-13 17:00:00+05:30
9982,27857,152,2026-08-13 12:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-08-13 12:00:00+05:30
9983,27858,139,2026-08-11 13:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-11 13:00:00+05:30
9984,27859,128,2026-08-12 20:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-12 20:00:00+05:30
9985,27871,157,2026-08-11 19:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-11 19:00:00+05:30
9986,27872,127,2026-08-11 08:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-11 08:00:00+05:30
9987,27873,165,2026-08-11 02:00:00+05:30,600.0,0.0,0.0,600.0,60,CANCELLED,2026-08-11 02:00:00+05:30
9988,27874,144,2026-08-11 03:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-11 03:00:00+05:30
9989,27885,137,2026-08-13 12:00:00+05:30,1000.0,0.0,0.0,1000.0,60,CANCELLED,2026-08-13 12:00:00+05:30
9990,27886,153,2026-08-12 02:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-12 02:00:00+05:30
9991,27888,130,2026-08-13 11:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-13 11:00:00+05:30
9992,27892,2,2026-08-12 11:00:00+05:30,800.0,0.0,0.0,800.0,120,COMPLETED,2026-08-12 11:00:00+05:30
9993,27898,22,2026-08-13 15:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-08-13 15:00:00+05:30
9994,27900,54,2026-08-12 22:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-08-12 22:00:00+05:30
9995,27901,12,2026-08-14 10:00:00+05:30,1200.0,0.0,0.0,1200.0,60,CANCELLED,2026-08-14 10:00:00+05:30
9996,27904,53,2026-08-12 09:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-12 09:00:00+05:30
9997,27915,8,2026-08-14 11:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-14 11:00:00+05:30
9998,27921,7,2026-08-13 11:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-13 11:00:00+05:30
9999,27923,49,2026-08-12 23:00:00+05:30,400.0,0.0,0.0,400.0,60,CANCELLED,2026-08-12 23:00:00+05:30
10000,27925,34,2026-08-12 17:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-12 17:00:00+05:30
10001,27926,52,2026-08-12 07:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-12 07:00:00+05:30
10002,27928,2,2026-08-11 22:00:00+05:30,600.0,0.0,0.0,600.0,60,CANCELLED,2026-08-11 22:00:00+05:30
10003,27929,13,2026-08-13 19:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-13 19:00:00+05:30
10004,27930,48,2026-08-12 23:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-12 23:00:00+05:30
10005,27934,15,2026-08-12 16:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-08-12 16:00:00+05:30
10006,27940,55,2026-08-14 16:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-14 16:00:00+05:30
10007,27954,102,2026-08-12 06:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-12 06:00:00+05:30
10008,27955,67,2026-08-11 19:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-11 19:00:00+05:30
10009,27956,81,2026-08-12 17:00:00+05:30,1200.0,0.0,0.0,1200.0,120,CANCELLED,2026-08-12 17:00:00+05:30
10010,27957,106,2026-08-13 17:00:00+05:30,1200.0,0.0,0.0,1200.0,120,CANCELLED,2026-08-13 17:00:00+05:30
10011,27958,82,2026-08-14 18:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-08-14 18:00:00+05:30
10012,27968,103,2026-08-14 06:00:00+05:30,1500.0,5.0,75.0,1425.0,180,COMPLETED,2026-08-14 06:00:00+05:30
10013,27969,99,2026-08-12 18:00:00+05:30,1500.0,20.0,300.0,1200.0,120,CANCELLED,2026-08-12 18:00:00+05:30
10014,27970,72,2026-08-11 22:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-11 22:00:00+05:30
10015,27973,82,2026-08-14 02:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-14 02:00:00+05:30
10016,27974,70,2026-08-12 04:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-12 04:00:00+05:30
10017,27977,74,2026-08-13 03:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-13 03:00:00+05:30
10018,27978,120,2026-08-11 14:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-11 14:00:00+05:30
10019,27982,68,2026-08-12 06:00:00+05:30,600.0,0.0,0.0,600.0,60,CANCELLED,2026-08-12 06:00:00+05:30
10020,27983,65,2026-08-13 07:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-13 07:00:00+05:30
10021,27984,84,2026-08-13 08:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-13 08:00:00+05:30
10022,27990,107,2026-08-11 14:00:00+05:30,700.0,10.0,70.0,630.0,120,COMPLETED,2026-08-11 14:00:00+05:30
10023,27995,114,2026-08-12 14:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-08-12 14:00:00+05:30
10024,27996,90,2026-08-11 22:00:00+05:30,1000.0,0.0,0.0,1000.0,60,CANCELLED,2026-08-11 22:00:00+05:30
10025,27999,63,2026-08-12 20:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-12 20:00:00+05:30
10026,28000,73,2026-08-14 08:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-14 08:00:00+05:30
10027,28007,157,2026-08-11 20:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-08-11 20:00:00+05:30
10028,28008,141,2026-08-11 23:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-08-11 23:00:00+05:30
10029,28010,126,2026-08-11 21:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-08-11 21:00:00+05:30
10030,28011,150,2026-08-13 09:00:00+05:30,1200.0,0.0,0.0,1200.0,60,CANCELLED,2026-08-13 09:00:00+05:30
10031,28013,130,2026-08-11 22:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-08-11 22:00:00+05:30
10032,28017,121,2026-08-12 03:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-12 03:00:00+05:30
10033,28018,153,2026-08-12 17:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-08-12 17:00:00+05:30
10034,28019,137,2026-08-13 17:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-08-13 17:00:00+05:30
10035,28021,153,2026-08-13 03:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-08-13 03:00:00+05:30
10036,28027,123,2026-08-12 12:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-08-12 12:00:00+05:30
10037,28030,123,2026-08-13 03:00:00+05:30,400.0,0.0,0.0,400.0,60,CANCELLED,2026-08-13 03:00:00+05:30
10038,28032,128,2026-08-14 10:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-08-14 10:00:00+05:30
10039,28038,125,2026-08-13 09:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-13 09:00:00+05:30
10040,28040,176,2026-08-14 14:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-14 14:00:00+05:30
10041,28041,159,2026-08-14 14:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-08-14 14:00:00+05:30
10042,28044,153,2026-08-13 06:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-08-13 06:00:00+05:30
10043,28052,160,2026-08-13 19:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-13 19:00:00+05:30
10044,28055,128,2026-08-14 06:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-08-14 06:00:00+05:30
10045,28057,52,2026-08-14 06:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-08-14 06:00:00+05:30
10046,28066,6,2026-08-15 14:00:00+05:30,1200.0,5.0,60.0,1140.0,60,COMPLETED,2026-08-15 14:00:00+05:30
